time,Avior,Josephine
10726,84,45
10727,666,21
10728,266,102
10729,527,160
10730,108,47
10731,275,279
10732,451,89
10733,150,356
10734,512,838
10735,123,53
10736,99,47
10737,60,411
10738,16,92
10739,207,54
10740,107,336
10741,166,88
10742,42,34
10743,38,26
10744,115,23
10745,62,202
10746,38,81
10747,4,206
10748,46,87
10749,33,74
10750,14,285
10751,80,224
10752,155,0
10753,209,5
10754,263,0
10755,345,4
10756,399,0
10757,547,37
10758,536,61
10759,475,6
10760,446,0
10761,497,24
10762,47,5
10763,38,7
10764,115,15
10765,196,0
10766,375,0
10767,63,0
10768,81,0
10769,31,38
10770,35,14
10771,61,0
10772,76,0
10773,332,6
10774,0,241
10775,0,69
10776,697,236
10777,534,129
10778,58,522
10779,624,664
10780,853,40
10781,575,0
10782,427,47
10783,513,392
10784,558,83
10785,210,154
10786,25,16
10787,357,152
10788,543,4
10789,1026,0
10790,71,36
10791,4,20
10792,933,68
10793,615,951
10794,339,475
10795,664,68
10796,89,32
10797,14,11
10798,85,276
10799,150,385
10800,37,339
10801,251,216
10802,163,525
10803,187,291
10804,296,542
10805,284,583
10806,138,425
10807,145,671
10808,57,630
10809,224,467
10810,35,694
10811,78,829
10812,132,540
10813,127,220
10814,183,346
10815,64,150
10816,127,71
10817,32,6
10818,19,19
10819,5,87
10820,0,40
10821,0,0
10822,0,0
10823,0,31
10824,0,12
10825,0,26
10826,4,26
10827,14,16
10828,0,15
10829,0,44
10830,0,0
10831,0,10
10832,0,26
10833,7,9
10834,0,0
10835,6,41
10836,0,0
10837,0,11
10838,12,11
10839,4,0
10840,0,0
10841,0,11
10842,0,30
10843,7,24
10844,10,4
10845,0,0
10846,0,0
10847,0,21
10848,6,4
10849,7,6
10850,0,4
10851,0,0
10852,0,5
10853,0,4
10854,0,0
10855,0,16
10856,24,0
10857,0,6
10858,10,25
10859,38,5
10860,4,32
10861,0,20
10862,0,0
10863,50,45
10864,9,66
10865,5,6
10866,0,41
10867,0,0
10868,0,0
10869,0,0
10870,6,0
10871,0,4
10872,0,22
10873,20,28
10874,10,0
10875,87,19
10876,32,5
10877,79,18
10878,45,361
10879,152,192
10880,198,49
10881,120,58
10882,293,316
10883,142,508
10884,942,125
10885,811,350
10886,334,295
10887,696,13
10888,540,22
10889,315,36
10890,130,32
10891,12,214
10892,33,44
10893,22,15
10894,108,213
10895,110,145
10896,4,24
10897,130,90
10898,223,319
10899,162,25
10900,99,20
10901,53,14
10902,139,18
10903,148,19
10904,320,17
10905,134,384
10906,181,338
10907,101,248
10908,81,110
10909,85,187
10910,83,177
10911,115,274
10912,112,16
10913,145,234
10914,0,183
10915,4,471
10916,171,261
10917,249,153
10918,47,20
10919,58,80
10920,146,351
10921,262,667
10922,553,359
10923,34,34
10924,0,101
10925,67,142
10926,172,570
10927,35,211
10928,134,0
10929,163,0
10930,186,84
10931,617,375
10932,1080,938
10933,138,88
10934,480,136
10935,1069,12
10936,555,0
10937,512,9
10938,80,302
10939,196,974
10940,67,280
10941,282,87
10942,301,165
10943,73,565
10944,110,533
10945,278,446
10946,279,224
10947,91,468
10948,233,416
10949,345,309
10950,391,192
10951,441,60
10952,310,0
10953,192,388
10954,390,76
10955,421,236
10956,181,0
10957,115,0
10958,451,436
10959,192,333
10960,320,253
10961,403,43
10962,379,24
10963,458,22
10964,382,37
10965,278,85
10966,130,91
10967,340,86
10968,246,36
10969,385,25
10970,262,27
10971,258,0
10972,297,36
10973,172,258
10974,276,123
10975,475,250
10976,452,311
10977,424,149
10978,318,39
10979,78,485
10980,93,275
10981,501,51
10982,421,27
10983,402,170
10984,416,348
10985,793,232
10986,282,274
10987,167,134
10988,231,72
10989,249,94
10990,354,31
10991,37,10
10992,346,23
10993,528,268
10994,358,21
10995,378,102
10996,1052,206
10997,749,180
10998,663,181
10999,278,364
11000,414,100
11001,232,145
11002,232,383
11003,480,208
11004,418,294
11005,323,397
11006,259,145
11007,204,162
11008,350,182
11009,271,331
11010,251,180
11011,67,50
11012,9,213
11013,345,186
11014,331,306
11015,398,143
11016,208,231
11017,246,141
11018,96,22
11019,106,532
11020,209,230
11021,296,136
11022,345,28
11023,251,327
11024,0,268
11025,12,361
11026,22,85
11027,217,159
11028,134,12
11029,111,23
11030,226,0
11031,45,0
11032,272,0
11033,227,0
11034,72,0
11035,5,0
11036,5,0
11037,0,0
11038,0,0
11039,0,7
11040,0,14
11041,5,4
11042,0,0
11043,0,0
11044,0,0
11045,0,18
11046,0,0
11047,4,0
11048,0,0
11049,0,0
11050,0,0
11051,0,0
11052,6,4
11053,265,0
11054,496,8
11055,636,334
11056,783,150
11057,594,195
11058,687,266
11059,374,357
11060,676,192
11061,596,157
11062,473,400
11063,177,60
11064,134,545
11065,41,106
11066,313,21
11067,296,215
11068,293,497
11069,451,267
11070,193,112
11071,393,358
11072,218,31
11073,400,32
11074,390,140
11075,429,128
11076,519,381
11077,325,50
11078,461,257
11079,225,587
11080,108,320
11081,219,229
11082,150,415
11083,309,17
11084,238,22
11085,414,507
11086,204,422
11087,368,524
11088,123,202
11089,19,123
11090,25,277
11091,208,217
11092,345,74
11093,128,241
11094,266,26
11095,382,0
11096,192,11
11097,294,25
11098,446,47
11099,261,161
11100,352,298
11101,547,246
11102,443,65
11103,370,247
11104,427,34
11105,378,49
11106,343,4
11107,78,469
11108,496,374
11109,73,90
11110,146,31
11111,85,65
11112,427,49
11113,1284,68
11114,1558,149
11115,754,925
11116,321,243
11117,334,851
11118,569,500
11119,396,196
11120,371,23
11121,214,101
11122,455,423
11123,59,240
11124,65,291
11125,354,193
11126,64,453
11127,6,539
11128,104,189
11129,207,146
11130,619,356
11131,371,420
11132,134,233
11133,188,8
11134,156,6
11135,248,6
11136,98,18
11137,85,0
11138,200,0
11139,234,6
11140,132,0
11141,77,0
11142,201,0
11143,31,0
11144,294,6
11145,221,0
11146,332,0
11147,81,195
11148,209,64
11149,382,52
11150,355,0
11151,370,0
11152,95,9
11153,186,0
11154,337,0
11155,182,0
11156,67,0
11157,51,0
11158,0,0
11159,245,0
11160,526,5
11161,280,286
11162,353,238
11163,487,5
11164,506,234
11165,555,172
11166,561,61
11167,371,108
11168,554,38
11169,441,55
11170,387,773
11171,360,250
11172,392,118
11173,148,289
11174,260,178
11175,641,92
11176,9,92
11177,40,458
11178,152,165
11179,60,31
11180,169,62
11181,150,22
11182,99,9
11183,42,14
11184,8,5
11185,158,5
11186,276,15
11187,262,11
11188,283,0
11189,273,0
11190,254,4
11191,92,5
11192,26,0
11193,18,0
11194,0,0
11195,0,0
11196,0,8
11197,0,0
11198,0,0
11199,0,0
11200,0,0
11201,0,0
11202,0,0
11203,0,0
11204,0,0
11205,0,0
11206,0,0
11207,0,0
11208,0,0
11209,0,0
11210,0,0
11211,0,0
11212,0,0
11213,0,0
11214,0,0
11215,0,0
11216,0,0
11217,0,0
11218,0,0
11219,0,0
11220,0,0
11221,0,0
11222,0,0
11223,0,0
11224,0,0
11225,0,0
11226,0,0
11227,0,0
11228,0,0
11229,0,0
11230,0,0
11231,0,0
11232,0,0
11233,0,0
11234,0,0
11235,0,0
11236,0,0
11237,0,0
11238,0,0
11239,0,0
11240,0,4
11241,0,0
11242,6,0
11243,0,0
11244,0,0
11245,0,0
11246,4,0
11247,0,0
11248,0,0
11249,12,0
11250,0,0
11251,0,0
11252,0,0
11253,0,0
11254,0,6
11255,0,0
11256,0,0
11257,0,0
11258,0,0
11259,0,0
11260,0,0
11261,0,0
11262,0,0
11263,0,0
11264,0,0
11265,0,0
11266,0,0
11267,0,0
11268,0,4
11269,0,0
11270,0,0
11271,0,0
11272,0,0
11273,0,0
11274,0,10
11275,0,0
11276,0,12
11277,6,0
11278,0,9
11279,0,5
11280,0,6
11281,0,0
11282,0,6
11283,0,4
11284,0,0
11285,0,7
11286,0,0
11287,0,0
11288,34,29
11289,0,8
11290,18,0
11291,0,4
11292,4,4
11293,18,5
11294,0,0
11295,24,0
11296,256,6
11297,158,0
11298,335,0
11299,225,194
11300,255,631
11301,307,230
11302,434,426
11303,304,35
11304,162,71
11305,211,13
11306,255,15
11307,209,37
11308,704,171
11309,58,398
11310,156,149
11311,246,0
11312,198,4
11313,4,397
11314,251,20
11315,112,16
11316,186,7
11317,225,163
11318,165,415
11319,425,368
11320,49,248
11321,39,195
11322,77,171
11323,74,29
11324,162,32
11325,78,0
11326,84,6
11327,259,0
11328,134,5
11329,59,0
11330,0,0
11331,0,0
11332,0,0
11333,0,0
11334,0,0
11335,0,0
11336,0,42
11337,0,0
11338,0,0
11339,0,0
11340,0,0
11341,0,0
11342,0,0
11343,0,0
11344,0,0
11345,0,0
11346,0,0
11347,0,0
11348,0,0
11349,0,0
11350,0,0
11351,0,0
11352,0,0
11353,0,0
11354,0,0
11355,83,0
11356,0,0
11357,0,0
11358,0,0
11359,0,0
11360,0,0
11361,0,0
11362,30,0
11363,0,0
11364,0,0
11365,0,0
11366,0,0
11367,0,0
11368,0,0
11369,6,13
11370,0,0
11371,0,0
11372,0,0
11373,8,0
11374,0,0
11375,11,29
11376,0,0
11377,0,6
11378,0,0
11379,0,0
11380,162,0
11381,0,4
11382,0,0
11383,0,0
11384,0,0
11385,0,5
11386,0,0
11387,0,0
11388,0,0
11389,0,0
11390,0,0
11391,0,0
11392,0,0
11393,0,0
11394,0,0
11395,4,0
11396,20,0
11397,0,0
11398,0,0
11399,0,0
11400,0,0
11401,0,0
11402,0,0
11403,0,0
11404,0,0
11405,0,0
11406,0,0
11407,0,0
11408,0,0
11409,0,0
11410,0,0
11411,0,0
11412,0,0
11413,0,0
11414,0,0
11415,0,0
11416,0,0
11417,13,0
11418,0,0
11419,0,11
11420,6,5
11421,4,4
11422,0,0
11423,0,0
11424,0,0
11425,0,0
11426,0,0
11427,0,4
11428,0,0
11429,4,0
11430,0,415
11431,0,449
11432,0,19
11433,0,14
11434,0,21
11435,0,0
11436,0,0
11437,0,0
11438,0,0
11439,0,0
11440,10,0
11441,0,0
11442,0,96
11443,0,23
11444,0,76
11445,0,5
11446,0,30
11447,0,0
11448,0,0
11449,0,0
11450,0,0
11451,0,0
11452,0,0
11453,0,0
11454,0,0
11455,0,0
11456,0,0
11457,0,0
11458,0,0
11459,0,0
11460,0,0
11461,0,0
11462,0,0
11463,0,0
11464,0,0
11465,4,0
11466,0,0
11467,0,0
11468,0,4
11469,0,0
11470,0,0
11471,0,0
11472,8,10
11473,0,0
11474,0,0
11475,0,0
11476,0,0
11477,0,0
11478,0,0
11479,0,0
11480,0,0
11481,0,0
11482,0,0
11483,0,0
11484,0,0
11485,0,0
11486,0,0
11487,0,0
11488,0,0
11489,0,0
11490,0,0
11491,0,14
11492,0,0
11493,0,0
11494,0,0
11495,0,0
11496,0,0
11497,0,0
11498,0,0
11499,17,0
11500,363,374
11501,182,28
11502,256,4
11503,5,4
11504,0,0
11505,0,0
11506,24,0
11507,10,0
11508,16,0
11509,0,0
11510,18,4
11511,15,0
11512,0,0
11513,0,4
11514,39,0
11515,21,13
11516,0,0
11517,0,0
11518,0,0
11519,0,0
11520,0,0
11521,0,0
11522,0,0
11523,0,0
11524,37,0
11525,0,0
11526,0,0
11527,0,4
11528,0,0
11529,0,0
11530,0,0
11531,15,0
11532,0,0
11533,24,0
11534,0,0
11535,0,0
11536,0,0
11537,0,0
11538,0,0
11539,0,0
11540,31,0
11541,0,0
11542,0,0
11543,0,0
11544,0,0
11545,0,0
11546,0,0
11547,0,0
11548,0,0
11549,0,0
11550,0,0
11551,19,0
11552,0,0
11553,0,0
11554,0,0
11555,0,0
11556,0,0
11557,0,9
11558,0,0
11559,0,0
11560,0,0
11561,0,0
11562,0,0
11563,0,0
11564,0,0
11565,0,0
11566,0,0
11567,0,0
11568,0,0
11569,0,0
11570,0,0
11571,0,10
11572,0,0
11573,0,0
11574,0,0
11575,0,0
11576,0,0
11577,0,0
11578,0,0
11579,0,0
11580,0,0
11581,0,0
11582,0,0
11583,0,0
11584,0,0
11585,0,0
11586,0,0
11587,0,0
11588,0,0
11589,55,0
11590,0,0
11591,0,0
11592,0,0
11593,0,10
11594,0,144
11595,0,119
11596,0,43
11597,0,0
11598,0,0
11599,0,0
11600,0,0
11601,0,0
11602,0,0
11603,0,0
11604,0,0
11605,0,0
11606,0,0
11607,0,0
11608,0,0
11609,0,0
11610,0,0
11611,0,0
11612,4,0
11613,0,0
11614,0,0
11615,10,0
11616,0,0
11617,0,0
11618,0,0
11619,0,0
11620,0,0
11621,0,0
11622,0,0
11623,0,0
11624,0,0
11625,0,0
11626,0,0
11627,0,0
11628,0,0
11629,0,0
11630,0,0
11631,0,0
11632,0,0
11633,0,0
11634,0,5
11635,0,4
11636,0,16
11637,0,0
11638,0,0
11639,0,0
11640,0,0
11641,0,0
11642,0,0
11643,7,0
11644,20,0
11645,0,0
11646,0,0
11647,0,0
11648,0,0
11649,0,0
11650,0,0
11651,0,0
11652,0,0
11653,0,0
11654,0,0
11655,0,0
11656,0,0
11657,0,0
11658,15,0
11659,0,0
11660,0,80
11661,0,108
11662,0,9
11663,0,7
11664,0,22
11665,0,0
11666,0,17
11667,6,38
11668,0,130
11669,16,364
11670,0,250
11671,0,76
11672,0,25
11673,0,12
11674,0,27
11675,0,0
11676,9,0
11677,9,0
11678,0,0
11679,0,0
11680,0,0
11681,0,0
11682,0,0
11683,0,0
11684,0,0
11685,0,0
11686,0,0
11687,0,0
11688,0,16
11689,0,5
11690,0,0
11691,0,0
11692,0,0
11693,0,0
11694,0,0
11695,0,0
11696,0,5
11697,0,19
11698,0,0
11699,0,0
11700,0,0
11701,0,0
11702,0,0
11703,0,13
11704,0,4
11705,0,0
11706,13,0
11707,0,0
11708,0,0
11709,0,0
11710,0,0
11711,0,17
11712,0,6
11713,6,15
11714,0,0
11715,0,0
11716,0,0
11717,0,0
11718,0,0
11719,0,0
11720,0,0
11721,0,0
11722,0,0
11723,0,0
11724,0,0
11725,0,35
11726,0,0
11727,0,0
11728,0,0
11729,0,23
11730,34,0
11731,0,75
11732,0,11
11733,0,0
11734,0,0
11735,0,0
11736,0,6
11737,0,5
11738,4,0
11739,14,0
11740,0,0
11741,0,0
11742,5,4
11743,4,54
11744,0,5
11745,0,15
11746,0,0
11747,0,0
11748,0,0
11749,0,0
11750,0,0
11751,0,0
11752,0,0
11753,6,0
11754,0,0
11755,30,6
11756,4,4
11757,0,0
11758,0,0
11759,0,0
11760,15,0
11761,0,0
11762,0,0
11763,0,0
11764,0,0
11765,35,0
11766,77,0
11767,208,0
11768,262,0
11769,11,166
11770,8,334
11771,100,344
11772,242,0
11773,129,0
11774,69,0
11775,260,293
11776,169,337
11777,0,101
11778,4,33
11779,15,282
11780,68,416
11781,0,537
11782,106,417
11783,38,284
11784,29,0
11785,114,0
11786,20,0
11787,0,10
11788,0,11
11789,0,0
11790,0,0
11791,0,0
11792,0,0
11793,0,0
11794,0,0
11795,0,0
11796,0,0
11797,0,0
11798,0,0
11799,0,0
11800,0,0
11801,0,0
11802,0,0
11803,10,0
11804,0,0
11805,0,0
11806,10,0
11807,61,0
11808,0,0
11809,22,0
11810,0,0
11811,0,0
11812,66,0
11813,149,0
11814,127,0
11815,185,0
11816,399,0
11817,177,4
11818,166,92
11819,168,0
11820,282,0
11821,239,5
11822,209,0
11823,757,89
11824,599,286
11825,1036,269
11826,971,614
11827,378,614
11828,351,27
11829,172,404
11830,236,9
11831,112,25
11832,150,18
11833,123,4
11834,143,39
11835,56,296
11836,114,0
11837,522,9
11838,256,35
11839,620,335
11840,769,177
11841,666,53
11842,554,401
11843,315,293
11844,527,44
11845,615,4
11846,610,110
11847,361,388
11848,698,472
11849,524,445
11850,707,551
11851,623,342
11852,577,728
11853,651,312
11854,298,183
11855,321,192
11856,274,311
11857,90,70
11858,509,330
11859,257,472
11860,327,559
11861,336,287
11862,363,226
11863,185,270
11864,0,0
11865,158,58
11866,437,0
11867,577,135
11868,389,537
11869,61,293
11870,6,30
11871,217,155
11872,328,468
11873,212,4
11874,155,5
11875,146,119
11876,442,289
11877,127,352
11878,205,187
11879,284,345
11880,376,497
11881,139,171
11882,166,4
11883,175,78
11884,118,555
11885,87,143
11886,23,4
11887,215,9
11888,13,276
11889,0,177
11890,10,176
11891,10,294
11892,119,114
11893,467,56
11894,399,0
11895,316,0
11896,113,111
11897,73,163
11898,31,570
11899,254,482
11900,97,31
11901,198,282
11902,213,348
11903,105,344
11904,282,242
11905,288,193
11906,210,561
11907,111,732
11908,415,754
11909,23,618
11910,109,81
11911,82,222
11912,89,64
11913,253,57
11914,7,214
11915,7,19
11916,71,0
11917,125,13
11918,28,16
11919,6,0
11920,6,53
11921,9,153
11922,86,318
11923,299,91
11924,186,36
11925,145,576
11926,522,38
11927,412,265
11928,85,550
11929,27,255
11930,198,168
11931,246,216
11932,310,18
11933,90,86
11934,183,531
11935,220,342
11936,648,14
11937,127,41
11938,43,508
11939,135,143
11940,179,23
11941,128,0
11942,241,161
11943,0,136
11944,4,5
11945,0,0
11946,0,0
11947,0,0
11948,0,0
11949,0,0
11950,0,0
11951,0,0
11952,0,0
11953,0,30
11954,0,53
11955,0,0
11956,0,0
11957,0,0
11958,0,16
11959,137,457
11960,478,1092
11961,596,351
11962,380,385
11963,741,39
11964,86,22
11965,175,8
11966,362,29
11967,486,27
11968,937,116
11969,532,371
11970,915,618
11971,1015,338
11972,694,113
11973,372,59
11974,0,84
11975,1073,99
11976,906,287
11977,986,100
11978,529,133
11979,239,720
11980,298,735
11981,1005,10
11982,1901,13
11983,556,59
11984,728,275
11985,509,355
11986,1096,97
11987,1101,1086
11988,570,1084
11989,453,697
11990,878,943
11991,841,52
11992,313,17
11993,152,25
11994,812,29
11995,486,41
11996,336,143
11997,540,551
11998,271,534
11999,296,448
12000,416,536
12001,660,244
12002,990,659
12003,758,781
12004,111,448
12005,128,154
12006,562,247
12007,475,25
12008,936,278
12009,1028,225
12010,315,207
12011,314,256
12012,174,87
12013,695,0
12014,66,330
12015,449,389
12016,469,303
12017,702,20
12018,408,10
12019,331,10
12020,469,18
12021,51,37
12022,360,98
12023,317,26
12024,876,23
12025,1480,31
12026,972,76
12027,779,257
12028,157,98
12029,298,81
12030,768,173
12031,464,21
12032,384,442
12033,643,128
12034,454,16
12035,44,58
12036,520,80
12037,247,169
12038,6,141
12039,19,27
12040,711,153
12041,1403,16
12042,1085,195
12043,2154,99
12044,951,57
12045,712,21
12046,486,30
12047,0,47
12048,458,322
12049,67,575
12050,622,249
12051,348,288
12052,395,318
12053,923,110
12054,700,256
12055,354,52
12056,455,54
12057,396,52
12058,368,0
12059,1009,0
12060,601,4
12061,425,4
12062,597,535
12063,288,138
12064,619,23
12065,321,32
12066,163,5
12067,673,369
12068,688,134
12069,594,411
12070,359,62
12071,783,45
12072,353,192
12073,880,250
12074,1192,307
12075,477,187
12076,789,613
12077,1097,53
12078,790,333
12079,928,545
12080,509,547
12081,117,250
12082,133,210
12083,582,117
12084,438,445
12085,262,622
12086,808,124
12087,234,0
12088,24,12
12089,122,118
12090,709,391
12091,786,448
12092,565,44
12093,226,4
12094,876,12
12095,580,27
12096,660,39
12097,793,25
12098,568,55
12099,784,34
12100,500,18
12101,443,125
12102,864,6
12103,275,29
12104,189,303
12105,231,132
12106,369,141
12107,172,36
12108,358,18
12109,146,0
12110,144,262
12111,550,433
12112,250,181
12113,291,326
12114,270,271
12115,403,368
12116,122,436
12117,742,320
12118,248,37
12119,570,248
12120,167,21
12121,0,0
12122,0,9
12123,264,12
12124,490,13
12125,73,324
12126,5,19
12127,256,42
12128,91,585
12129,159,71
12130,14,54
12131,430,562
12132,0,64
12133,636,26
12134,117,52
12135,395,59
12136,390,30
12137,530,433
12138,1330,246
12139,1228,386
12140,999,173
12141,390,486
12142,569,391
12143,49,292
12144,64,658
12145,97,852
12146,81,232
12147,76,823
12148,67,623
12149,39,578
12150,1118,584
12151,1124,1041
12152,366,697
12153,47,854
12154,478,632
12155,936,997
12156,755,183
12157,1271,391
12158,1514,44
12159,1654,180
12160,257,1023
12161,1272,281
12162,1137,246
12163,463,508
12164,903,381
12165,833,67
12166,323,27
12167,685,22
12168,935,55
12169,1009,26
12170,749,4
12171,1166,0
12172,736,104
12173,127,5
12174,336,10
12175,346,10
12176,484,41
12177,318,16
12178,230,129
12179,176,51
12180,79,11
12181,5,0
12182,0,21
12183,36,32
12184,0,0
12185,0,0
12186,18,7
12187,4,484
12188,13,509
12189,42,410
12190,0,480
12191,0,287
12192,0,200
12193,0,173
12194,0,28
12195,0,68
12196,0,34
12197,0,31
12198,0,364
12199,0,12
12200,0,55
12201,0,0
12202,0,18
12203,0,447
12204,12,396
12205,0,206
12206,17,252
12207,19,91
12208,379,644
12209,190,59
12210,56,111
12211,48,70
12212,32,108
12213,27,7
12214,147,65
12215,9,23
12216,0,19
12217,0,34
12218,0,18
12219,0,12
12220,0,0
12221,0,126
12222,0,51
12223,0,22
12224,0,0
12225,0,6
12226,0,6
12227,0,22
12228,0,33
12229,0,0
12230,0,52
12231,0,0
12232,0,0
12233,5,5
12234,0,0
12235,0,44
12236,0,39
12237,0,20
12238,94,275
12239,25,337
12240,355,140
12241,465,322
12242,237,219
12243,325,347
12244,169,4
12245,33,113
12246,42,199
12247,6,111
12248,0,0
12249,62,17
12250,0,33
12251,0,0
12252,0,38
12253,0,14
12254,0,23
12255,24,84
12256,32,16
12257,4,0
12258,10,4
12259,0,0
12260,17,37
12261,67,100
12262,222,31
12263,130,93
12264,138,53
12265,53,264
12266,59,113
12267,65,71
12268,36,21
12269,203,137
12270,160,48
12271,83,24
12272,276,158
12273,150,267
12274,470,94
12275,187,31
12276,238,18
12277,136,63
12278,398,750
12279,366,337
12280,24,15
12281,32,53
12282,10,8
12283,330,15
12284,914,273
12285,615,655
12286,308,29
12287,302,300
12288,262,146
12289,73,38
12290,938,0
12291,664,0
12292,752,6
12293,629,0
12294,445,11
12295,659,0
12296,644,0
12297,445,16
12298,715,4
12299,203,0
12300,267,0
12301,581,19
12302,804,5
12303,450,5
12304,839,15
12305,324,10
12306,342,42
12307,719,53
12308,1125,145
12309,723,261
12310,983,41
12311,392,101
12312,312,182
12313,435,367
12314,196,14
12315,364,21
12316,324,16
12317,153,17
12318,56,7
12319,156,7
12320,81,24
12321,123,6
12322,40,77
12323,350,151
12324,338,189
12325,266,338
12326,493,209
12327,234,11
12328,156,148
12329,15,167
12330,165,15
12331,319,0
12332,74,0
12333,93,36
12334,141,30
12335,145,100
12336,11,354
12337,90,375
12338,151,88
12339,0,115
12340,18,296
12341,160,135
12342,105,553
12343,329,390
12344,458,114
12345,286,117
12346,444,353
12347,751,28
12348,659,535
12349,816,1150
12350,520,268
12351,302,4
12352,843,36
12353,290,637
12354,434,116
12355,750,82
