time,Persephone,Teres
7811,310,372
7812,354,325
7813,197,164
7814,725,512
7815,324,403
7816,78,48
7817,238,79
7818,431,46
7819,727,49
7820,529,72
7821,686,506
7822,156,76
7823,73,461
7824,72,424
7825,20,151
7826,398,220
7827,74,300
7828,6,295
7829,47,0
7830,178,0
7831,10,0
7832,30,0
7833,479,638
7834,686,60
7835,99,12
7836,71,195
7837,35,268
7838,155,301
7839,355,224
7840,31,307
7841,4,312
7842,50,122
7843,41,236
7844,37,35
7845,0,0
7846,0,0
7847,56,12
7848,0,0
7849,0,0
7850,6,9
7851,22,0
7852,0,0
7853,0,0
7854,0,0
7855,22,0
7856,0,0
7857,32,23
7858,0,0
7859,0,0
7860,0,0
7861,0,0
7862,0,12
7863,80,0
7864,6,586
7865,204,262
7866,633,224
7867,690,360
7868,305,296
7869,5,303
7870,483,511
7871,58,109
7872,782,53
7873,243,75
7874,37,82
7875,60,27
7876,257,16
7877,0,189
7878,495,432
7879,22,219
7880,51,17
7881,20,0
7882,0,7
7883,17,0
7884,0,0
7885,50,0
7886,16,0
7887,156,14
7888,0,0
7889,44,0
7890,4,0
7891,0,0
7892,0,0
7893,0,0
7894,324,0
7895,40,43
7896,200,429
7897,204,196
7898,281,202
7899,8,180
7900,22,658
7901,431,70
7902,121,201
7903,11,466
7904,9,38
7905,30,54
7906,5,16
7907,87,68
7908,384,380
7909,420,21
7910,764,59
7911,227,82
7912,10,4
7913,0,0
7914,6,210
7915,0,135
7916,73,0
7917,5,14
7918,0,0
7919,0,0
7920,0,0
7921,0,0
7922,0,0
7923,0,40
7924,0,0
7925,0,5
7926,0,0
7927,0,240
7928,202,66
7929,419,231
7930,516,546
7931,564,410
7932,59,182
7933,439,209
7934,536,74
7935,34,99
7936,0,113
7937,88,71
7938,18,85
7939,291,492
7940,20,205
7941,15,0
7942,36,0
7943,6,6
7944,16,0
7945,0,0
7946,14,0
7947,0,0
7948,0,0
7949,12,0
7950,0,8
7951,48,0
7952,0,0
7953,51,0
7954,7,0
7955,25,0
7956,6,6
7957,30,11
7958,124,98
7959,183,542
7960,130,355
7961,149,329
7962,61,194
7963,7,239
7964,239,292
7965,492,243
7966,38,9
7967,251,44
7968,317,501
7969,448,8
7970,52,11
7971,339,10
7972,215,54
7973,85,244
7974,59,148
7975,244,126
7976,954,241
7977,784,350
7978,587,415
7979,771,177
7980,347,510
7981,202,367
7982,325,379
7983,149,276
7984,257,144
7985,284,262
7986,330,434
7987,0,0
7988,394,0
7989,368,769
7990,135,215
7991,620,19
7992,5,392
7993,0,5
7994,331,4
7995,99,9
7996,0,0
7997,0,12
7998,274,0
7999,542,67
8000,733,352
8001,263,276
8002,91,0
8003,492,7
8004,289,0
8005,295,391
8006,193,134
8007,243,113
8008,147,400
8009,13,0
8010,117,21
8011,133,4
8012,10,0
8013,0,32
8014,0,0
8015,0,0
8016,29,6
8017,43,0
8018,6,0
8019,50,397
8020,560,13
8021,30,4
8022,0,0
8023,0,0
8024,8,0
8025,0,16
8026,0,0
8027,0,0
8028,0,0
8029,0,0
8030,0,0
8031,15,16
8032,0,0
8033,0,0
8034,8,0
8035,10,0
8036,0,0
8037,115,0
8038,43,5
8039,11,0
8040,0,0
8041,28,0
8042,8,0
8043,9,150
8044,28,0
8045,49,41
8046,0,4
8047,0,28
8048,0,0
8049,0,0
8050,0,0
8051,0,0
8052,0,0
8053,75,48
8054,107,583
8055,230,613
8056,148,700
8057,175,186
8058,0,0
8059,4,58
8060,18,247
8061,351,137
8062,223,350
8063,44,444
8064,108,774
8065,105,143
8066,435,11
8067,202,664
8068,4,387
8069,16,11
8070,94,0
8071,0,0
8072,9,32
8073,96,93
8074,154,14
8075,695,192
8076,509,286
8077,462,251
8078,440,332
8079,344,12
8080,600,0
8081,500,0
8082,684,13
8083,412,150
8084,432,560
8085,289,80
8086,495,4
8087,513,51
8088,102,328
8089,0,81
8090,22,322
8091,376,271
8092,81,273
8093,963,243
8094,42,575
8095,240,36
8096,413,104
8097,125,61
8098,268,0
8099,488,0
8100,55,6
8101,108,0
8102,499,0
8103,6,567
8104,20,175
8105,5,216
8106,0,11
8107,282,44
8108,209,21
8109,294,6
8110,204,14
8111,159,48
8112,481,41
8113,62,4
8114,4,29
8115,28,0
8116,238,231
8117,44,262
8118,24,17
8119,25,16
8120,187,4
8121,236,18
8122,12,24
8123,8,36
8124,9,463
8125,391,371
8126,268,193
8127,341,312
8128,570,8
8129,626,0
8130,358,0
8131,717,4
8132,39,131
8133,59,282
8134,617,44
8135,452,23
8136,57,429
8137,63,0
8138,13,601
8139,25,563
8140,6,660
8141,41,306
8142,134,82
8143,433,10
8144,374,18
8145,151,7
8146,473,4
8147,70,5
8148,21,4
8149,57,329
8150,118,0
8151,135,0
8152,444,488
8153,430,0
8154,41,0
8155,99,9
8156,304,38
8157,166,932
8158,130,145
8159,111,0
8160,110,97
8161,156,30
8162,278,390
8163,221,10
8164,18,0
8165,45,588
8166,62,178
8167,16,39
8168,16,51
8169,10,0
8170,0,12
8171,192,321
8172,99,305
8173,81,4
8174,10,0
8175,247,0
8176,55,30
8177,114,296
8178,0,0
8179,263,281
8180,482,0
8181,179,0
8182,57,6
8183,47,10
8184,0,5
8185,13,6
8186,569,0
8187,383,0
8188,571,672
8189,693,331
8190,572,669
8191,308,120
8192,1499,2691
8193,361,154
8194,447,142
8195,287,0
8196,344,0
8197,165,5
8198,310,0
8199,139,499
8200,267,27
8201,55,8
8202,106,0
8203,12,236
8204,53,524
8205,111,52
8206,65,28
8207,151,0
8208,23,283
8209,158,302
8210,26,44
8211,5,0
8212,0,43
8213,13,776
8214,121,410
8215,157,373
8216,54,190
8217,90,13
8218,518,0
8219,131,312
8220,340,0
8221,468,0
8222,628,0
8223,776,0
8224,402,193
8225,0,99
8226,432,632
8227,152,86
8228,74,109
8229,1004,1375
8230,112,898
8231,508,132
8232,359,669
8233,353,39
8234,267,323
8235,66,84
8236,354,471
8237,24,0
8238,125,48
8239,241,561
8240,340,123
8241,59,268
8242,25,663
8243,111,203
8244,238,458
8245,406,240
8246,903,1481
8247,201,904
8248,561,251
8249,208,79
8250,53,26
8251,410,14
8252,90,0
8253,940,930
8254,218,315
8255,309,343
8256,270,19
8257,213,5
8258,354,0
8259,39,44
8260,270,319
8261,262,778
8262,281,94
8263,255,366
8264,43,371
8265,36,99
8266,636,571
8267,411,371
8268,296,22
8269,705,260
8270,77,81
8271,0,10
8272,141,0
8273,5,6
8274,7,63
8275,0,4
8276,657,587
8277,274,373
8278,1076,973
8279,451,435
8280,251,168
8281,222,172
8282,310,473
8283,538,251
8284,539,556
8285,736,1188
8286,475,246
8287,611,46
8288,337,107
8289,7,15
8290,49,55
8291,114,4
8292,292,269
8293,268,199
8294,13,0
8295,6,162
8296,26,129
8297,5,38
8298,391,530
8299,313,22
8300,146,54
8301,102,26
8302,576,328
8303,261,179
8304,17,364
8305,377,781
8306,334,154
8307,461,5
8308,98,555
8309,306,374
8310,462,269
8311,355,251
8312,72,254
8313,49,223
8314,1366,372
8315,522,135
8316,105,76
8317,535,501
8318,707,787
8319,479,635
8320,237,334
8321,303,252
8322,491,230
8323,281,165
8324,395,271
8325,364,149
8326,0,452
8327,970,539
8328,402,329
8329,776,890
8330,535,802
8331,712,512
8332,111,205
8333,105,83
8334,219,8
8335,683,13
8336,290,70
8337,315,269
8338,795,278
8339,439,37
8340,298,96
8341,97,160
8342,49,48
8343,8,0
8344,4,0
8345,43,295
8346,581,289
8347,427,218
8348,70,80
8349,0,0
8350,0,0
8351,0,0
8352,0,0
8353,0,0
8354,54,25
8355,28,9
8356,0,0
8357,0,0
8358,0,0
8359,0,0
8360,0,0
8361,0,0
8362,0,0
8363,0,0
8364,0,0
8365,0,0
8366,0,0
8367,35,0
8368,0,12
8369,64,0
8370,0,0
8371,0,0
8372,0,0
8373,0,0
8374,0,0
8375,0,0
8376,0,23
8377,85,6
8378,0,0
8379,0,0
8380,0,0
8381,0,0
8382,25,35
8383,15,16
8384,0,0
8385,0,0
8386,0,0
8387,0,0
8388,23,0
8389,0,0
8390,0,0
8391,0,0
8392,0,0
8393,15,0
8394,0,0
8395,17,0
8396,0,0
8397,12,171
8398,0,0
8399,0,0
8400,0,0
8401,0,0
8402,241,30
8403,9,208
8404,339,177
8405,29,199
8406,0,0
8407,0,0
8408,23,0
8409,0,0
8410,21,0
8411,0,36
8412,33,0
8413,5,28
8414,0,0
8415,0,0
8416,0,0
8417,0,0
8418,0,0
8419,0,0
8420,0,0
8421,0,0
8422,0,0
8423,0,0
8424,0,0
8425,72,0
8426,0,0
8427,0,0
8428,0,0
8429,4,10
8430,0,10
8431,0,0
8432,0,0
8433,0,137
8434,0,51
8435,0,0
8436,0,0
8437,0,0
8438,0,0
8439,0,0
8440,0,0
8441,0,0
8442,0,0
8443,0,0
8444,0,0
8445,6,0
8446,0,0
8447,0,0
8448,0,0
8449,0,0
8450,62,0
8451,0,0
8452,0,0
8453,0,0
8454,11,0
8455,0,5
8456,0,0
8457,5,0
8458,0,0
8459,0,0
8460,0,4
8461,0,0
8462,5,46
8463,4,7
8464,0,0
8465,0,0
8466,0,0
8467,0,0
8468,13,0
8469,57,7
8470,0,0
8471,0,0
8472,24,18
8473,0,0
8474,0,0
8475,0,0
8476,0,0
8477,0,0
8478,0,0
8479,11,0
8480,41,0
8481,19,0
8482,0,0
8483,0,0
8484,0,0
8485,0,0
8486,0,0
8487,0,0
8488,0,0
8489,0,0
8490,4,21
8491,0,0
8492,0,5
8493,0,10
8494,0,0
8495,66,31
8496,34,0
8497,17,0
8498,7,5
8499,0,0
8500,0,0
8501,0,0
8502,13,4
8503,0,0
8504,0,0
8505,0,0
8506,0,0
8507,4,0
8508,20,0
8509,0,0
8510,10,0
8511,0,0
8512,133,0
8513,18,27
8514,0,0
8515,0,0
8516,0,0
8517,0,0
8518,0,0
8519,0,0
8520,0,0
8521,0,0
8522,0,0
8523,0,0
8524,16,0
8525,0,0
8526,11,137
8527,0,0
8528,0,0
8529,0,0
8530,0,0
8531,0,0
8532,118,0
8533,0,0
8534,0,0
8535,0,0
8536,0,0
8537,0,0
8538,0,0
8539,0,0
8540,0,0
8541,0,0
8542,0,7
8543,6,0
8544,0,0
8545,0,0
8546,0,0
8547,0,47
8548,0,0
8549,0,0
8550,0,0
8551,0,0
8552,0,0
8553,48,0
8554,0,0
8555,0,0
8556,0,0
8557,0,0
8558,0,0
8559,0,0
8560,4,0
8561,202,0
8562,73,0
8563,4,0
8564,0,0
8565,0,0
8566,0,0
8567,0,0
8568,0,0
8569,13,0
8570,0,5
8571,0,7
8572,0,0
8573,0,0
8574,0,0
8575,0,0
8576,0,0
8577,0,0
8578,0,0
8579,0,0
8580,5,0
8581,8,14
8582,0,0
8583,0,0
8584,0,0
8585,0,0
8586,0,0
8587,0,0
8588,0,0
8589,0,0
8590,0,0
8591,0,0
8592,0,0
8593,0,0
8594,4,81
8595,0,0
8596,0,0
8597,0,0
8598,0,0
8599,0,0
8600,0,0
8601,0,0
8602,0,0
8603,5,0
8604,0,0
8605,0,0
8606,0,0
8607,0,0
8608,0,0
8609,0,0
8610,0,0
8611,0,0
8612,0,0
8613,0,0
8614,0,0
8615,0,0
8616,0,0
8617,72,0
8618,0,0
8619,0,0
8620,0,0
8621,0,0
8622,0,0
8623,0,0
8624,0,0
8625,0,0
8626,0,0
8627,0,0
8628,0,13
8629,0,0
8630,93,13
8631,0,0
8632,9,0
8633,0,0
8634,69,0
8635,0,0
8636,0,0
8637,0,0
8638,0,0
8639,0,0
8640,0,7
8641,0,0
8642,0,0
8643,0,0
8644,0,0
8645,0,0
8646,53,0
8647,241,31
8648,0,4
8649,11,9
8650,0,0
8651,5,0
8652,0,0
8653,356,191
8654,188,35
8655,12,0
8656,0,0
8657,0,0
8658,0,0
8659,0,0
8660,0,0
8661,0,0
8662,0,0
8663,0,0
8664,16,0
8665,15,14
8666,6,0
8667,9,154
8668,28,118
8669,32,115
8670,0,0
8671,9,4
8672,0,4
8673,0,6
8674,0,0
8675,0,0
8676,0,0
8677,0,0
8678,0,0
8679,0,0
8680,0,0
8681,0,0
8682,0,0
8683,0,0
8684,0,0
8685,0,0
8686,0,0
8687,0,0
8688,109,5
8689,14,0
8690,0,0
8691,8,0
8692,0,0
8693,0,0
8694,0,0
8695,106,53
8696,0,0
8697,0,0
8698,0,0
8699,0,0
8700,0,0
8701,0,0
8702,0,0
8703,0,0
8704,0,0
8705,0,0
8706,0,0
8707,0,0
8708,0,13
8709,0,0
8710,0,0
8711,0,0
8712,0,0
8713,52,0
8714,113,5
8715,16,161
8716,5,0
8717,0,0
8718,0,0
8719,0,0
8720,0,0
8721,0,0
8722,0,0
8723,0,0
8724,0,0
8725,0,0
8726,0,0
8727,0,0
8728,0,0
8729,0,0
8730,0,0
8731,0,0
8732,0,0
8733,0,0
8734,80,0
8735,4,0
8736,0,0
8737,0,0
8738,0,0
8739,0,0
8740,0,0
8741,0,0
8742,0,0
8743,0,0
8744,0,0
8745,0,0
8746,33,0
8747,183,296
8748,41,224
8749,0,155
8750,4,342
8751,18,103
8752,0,0
8753,0,0
8754,72,0
8755,0,0
8756,0,0
8757,0,0
8758,0,0
8759,0,0
8760,0,0
8761,0,0
8762,0,0
8763,67,0
8764,0,40
8765,0,0
8766,0,0
8767,0,0
8768,0,0
8769,0,0
8770,0,0
8771,0,0
8772,0,0
8773,0,0
8774,0,0
8775,0,0
8776,0,0
8777,0,0
8778,0,0
8779,0,133
8780,0,451
8781,41,212
8782,0,0
8783,0,0
8784,0,0
8785,0,0
8786,0,0
8787,0,50
8788,0,0
8789,0,0
8790,0,0
8791,0,0
8792,0,0
8793,0,0
8794,0,0
8795,0,0
8796,0,0
8797,0,0
8798,0,0
8799,0,0
8800,0,0
8801,0,0
8802,0,0
8803,0,0
8804,0,0
8805,0,0
8806,0,0
8807,0,0
8808,10,0
8809,14,0
8810,0,0
8811,0,0
8812,0,0
8813,0,0
8814,0,0
8815,0,0
8816,0,0
8817,0,0
8818,0,0
8819,0,0
8820,0,0
8821,0,0
8822,0,0
8823,0,0
8824,0,0
8825,4,0
8826,221,0
8827,334,159
8828,589,46
8829,168,9
8830,83,44
8831,0,0
8832,0,0
8833,0,0
8834,0,0
8835,0,0
8836,0,0
8837,0,0
8838,0,14
8839,0,0
8840,0,0
8841,0,0
8842,0,0
8843,0,0
8844,0,0
8845,0,15
8846,0,186
8847,0,0
8848,0,0
8849,0,0
8850,0,0
8851,19,0
8852,0,0
8853,0,0
8854,0,0
8855,0,0
8856,0,0
8857,14,7
8858,11,15
8859,9,0
8860,442,112
8861,452,30
8862,25,0
8863,0,0
8864,0,0
8865,0,0
8866,0,0
8867,0,0
8868,0,0
8869,0,0
8870,0,0
8871,0,0
8872,0,0
8873,0,0
8874,0,0
8875,0,0
8876,0,0
8877,0,0
8878,0,0
8879,6,18
8880,5,4
8881,77,0
8882,6,25
8883,33,155
8884,24,0
8885,0,0
8886,0,0
8887,0,0
8888,0,0
8889,62,0
8890,6,0
8891,6,0
8892,0,0
8893,0,0
8894,0,0
8895,0,0
8896,0,0
8897,9,0
8898,23,0
8899,68,0
8900,141,0
8901,29,17
8902,11,4
8903,0,0
8904,0,0
8905,0,0
8906,5,0
8907,0,0
8908,0,0
8909,0,0
8910,0,6
8911,0,0
8912,0,0
8913,0,0
8914,0,0
8915,0,0
8916,0,0
8917,0,0
8918,0,0
8919,0,0
8920,0,0
8921,15,0
8922,0,0
8923,0,0
8924,0,0
8925,0,0
8926,0,0
8927,0,0
8928,16,0
8929,8,0
8930,0,0
8931,0,0
8932,0,0
8933,0,0
8934,52,250
8935,401,265
8936,296,9
8937,19,0
8938,0,0
8939,0,0
8940,0,0
8941,0,0
8942,0,0
8943,0,0
8944,0,0
8945,0,0
8946,0,0
8947,0,0
8948,0,0
8949,0,0
8950,0,0
8951,381,188
8952,192,87
8953,210,189
8954,337,597
8955,27,65
8956,545,185
8957,289,727
8958,1912,63
8959,683,356
8960,81,0
8961,421,354
8962,1268,358
8963,887,208
8964,2908,72
8965,2821,365
8966,2314,11
8967,869,1198
8968,922,419
8969,1883,619
8970,834,0
8971,322,462
8972,593,316
8973,252,376
8974,96,174
8975,770,68
8976,293,20
8977,103,63
8978,288,0
8979,5,61
8980,32,0
8981,6,0
8982,0,0
8983,4,0
8984,12,0
8985,117,0
8986,622,281
8987,60,469
8988,475,355
8989,95,136
8990,491,414
8991,258,205
8992,515,362
8993,528,333
8994,359,76
8995,984,0
8996,762,0
8997,350,14
8998,22,0
8999,20,4
9000,0,0
9001,17,0
9002,0,0
9003,6,11
9004,13,0
9005,34,21
9006,67,88
9007,429,9
9008,640,0
9009,425,0
9010,99,4
9011,0,0
9012,43,0
9013,0,0
9014,232,0
9015,155,0
9016,86,109
9017,440,266
9018,501,527
9019,553,199
9020,412,0
9021,311,0
9022,367,0
9023,127,555
9024,159,226
9025,705,356
9026,813,276
9027,658,190
9028,284,525
9029,559,157
9030,128,854
9031,800,5
9032,482,5
9033,0,0
9034,16,0
9035,272,0
9036,174,0
9037,0,317
9038,0,36
9039,0,0
9040,0,0
9041,0,0
9042,0,0
9043,5,0
9044,10,0
9045,444,0
9046,767,5
9047,258,493
9048,13,295
9049,285,221
9050,4,447
9051,441,290
9052,194,37
9053,199,44
9054,84,141
9055,565,515
9056,572,102
9057,818,245
9058,13,1215
9059,434,174
9060,556,812
9061,173,204
9062,25,168
9063,10,125
9064,411,492
9065,107,39
9066,869,0
9067,40,438
9068,92,241
9069,558,324
9070,1108,1393
9071,628,155
9072,482,538
9073,39,57
9074,0,146
9075,110,0
9076,198,101
9077,268,120
9078,297,176
9079,4,16
9080,215,0
9081,142,358
9082,742,51
9083,727,415
9084,224,74
9085,335,18
9086,433,39
9087,34,118
9088,44,19
9089,0,0
9090,777,70
9091,752,0
9092,33,0
9093,51,32
9094,303,81
9095,144,170
9096,250,292
9097,9,0
9098,306,120
9099,602,115
9100,678,220
9101,43,591
9102,371,59
9103,91,673
9104,0,422
9105,702,519
9106,46,25
9107,79,195
9108,0,21
9109,162,6
9110,146,9
9111,86,16
9112,22,0
9113,102,299
9114,65,21
9115,23,24
9116,66,0
9117,46,127
9118,174,35
9119,25,35
9120,106,4
9121,4,102
9122,6,6
9123,45,0
9124,11,0
9125,7,0
9126,50,0
9127,348,99
9128,461,414
9129,159,101
9130,127,132
9131,92,44
9132,48,0
9133,118,5
9134,63,4
9135,48,0
9136,93,0
9137,4,184
9138,409,0
9139,461,0
9140,0,10
9141,126,0
9142,168,0
9143,234,0
9144,44,0
9145,23,4
9146,157,246
9147,47,287
9148,4,0
9149,33,28
9150,32,360
9151,35,0
9152,0,0
9153,4,0
9154,11,0
9155,15,0
9156,10,32
9157,34,30
9158,217,181
9159,178,0
9160,9,65
9161,10,556
9162,715,4
9163,415,0
9164,339,225
9165,364,461
9166,229,432
9167,320,36
9168,547,0
9169,112,0
9170,385,0
9171,0,0
9172,379,134
9173,499,307
9174,127,265
9175,120,455
9176,452,207
9177,601,344
9178,290,9
9179,0,195
9180,0,144
9181,11,0
9182,144,26
9183,329,4
9184,244,370
9185,480,14
9186,321,0
9187,706,0
9188,16,0
9189,78,0
9190,13,203
9191,0,173
9192,351,60
9193,216,236
9194,906,241
9195,383,42
9196,59,8
9197,6,0
9198,49,0
9199,178,5
9200,774,323
9201,602,0
9202,77,192
9203,83,21
9204,608,54
9205,588,113
9206,70,432
9207,146,5
9208,504,326
9209,633,505
9210,155,11
9211,298,303
9212,411,96
9213,115,4
9214,4,0
9215,250,5
9216,31,0
9217,50,14
9218,9,93
9219,130,99
9220,122,225
9221,350,392
9222,31,0
9223,331,346
9224,418,346
9225,560,644
9226,11,398
9227,554,329
9228,151,145
9229,489,6
9230,378,8
9231,47,0
9232,436,872
9233,277,582
9234,369,305
9235,721,154
9236,635,69
9237,169,231
9238,207,192
9239,293,24
9240,0,0
9241,5,0
9242,139,0
9243,0,5
9244,0,8
9245,356,0
9246,447,5
9247,339,77
9248,187,0
9249,4,27
9250,0,0
9251,396,515
9252,187,631
9253,254,321
9254,574,246
9255,8,156
9256,411,246
9257,14,476
9258,166,146
9259,203,5
9260,487,283
9261,302,532
9262,0,159
9263,27,0
9264,1196,598
9265,395,803
9266,29,154
9267,357,179
9268,323,508
9269,33,24
9270,526,36
9271,37,574
9272,12,0
9273,100,32
9274,62,435
9275,330,189
9276,848,647
9277,145,0
9278,0,165
9279,287,254
9280,84,33
9281,731,5
9282,579,8
9283,482,615
9284,977,0
9285,325,128
9286,80,164
9287,368,0
9288,22,13
9289,0,381
9290,26,233
9291,630,610
9292,123,480
9293,697,213
9294,117,227
9295,115,54
9296,556,264
9297,127,0
9298,135,6
9299,367,0
9300,625,358
9301,319,442
9302,323,287
9303,437,157
9304,179,21
9305,180,5
9306,463,5
9307,485,0
9308,132,1102
9309,180,872
9310,159,185
9311,7,0
9312,5,0
9313,122,0
9314,305,0
9315,337,847
9316,267,946
9317,9,55
9318,38,456
9319,13,618
9320,0,223
9321,7,178
9322,30,114
9323,47,60
9324,27,333
9325,121,138
9326,244,5
9327,11,26
9328,168,687
9329,885,316
9330,51,11
9331,19,10
9332,13,133
9333,16,158
9334,165,7
9335,499,317
9336,221,204
9337,605,553
9338,39,734
9339,304,745
9340,9,40
9341,0,235
9342,0,145
9343,14,165
9344,0,10
9345,340,107
9346,640,105
9347,60,92
9348,31,9
9349,0,0
9350,68,648
9351,368,0
9352,274,349
9353,315,11
9354,261,4
9355,831,1094
9356,425,746
9357,198,733
9358,212,349
9359,1085,347
9360,284,9
9361,316,202
9362,291,37
9363,546,365
9364,531,385
9365,47,251
9366,329,252
9367,212,83
9368,94,191
9369,372,357
9370,123,0
9371,29,5
9372,284,119
9373,602,1013
9374,113,1181
9375,29,284
9376,591,1276
9377,201,711
9378,308,131
9379,1032,1383
9380,287,424
9381,157,460
9382,205,215
9383,705,270
9384,744,204
9385,355,119
9386,117,493
9387,643,385
9388,222,497
9389,516,291
9390,219,364
9391,697,403
9392,571,248
9393,99,278
9394,129,205
9395,866,367
9396,146,285
9397,448,719
9398,159,171
9399,341,25
9400,166,26
9401,367,84
9402,731,497
9403,314,232
9404,49,76
9405,197,75
9406,600,591
9407,748,360
9408,226,41
9409,55,143
9410,83,616
9411,414,91
9412,45,153
9413,9,0
9414,210,0
9415,74,21
9416,303,502
9417,60,44
9418,12,0
9419,0,0
9420,15,0
9421,60,4
9422,51,0
9423,0,0
9424,9,0
9425,0,0
9426,18,350
9427,103,555
9428,87,309
9429,304,470
9430,213,366
9431,93,305
9432,18,76
9433,289,179
9434,270,357
9435,307,166
9436,354,291
9437,0,218
9438,4,90
9439,106,88
9440,18,158
9441,67,293
9442,441,358
9443,283,102
9444,316,593
9445,121,155
9446,21,69
9447,0,123
9448,0,172
9449,62,296
9450,197,315
9451,362,152
9452,345,378
9453,68,518
9454,4,76
9455,5,19
9456,0,83
9457,47,7
9458,31,4
9459,49,12
9460,15,58
9461,11,11
9462,8,0
9463,12,365
9464,20,137
9465,0,467
9466,0,270
9467,0,221
9468,217,170
9469,16,128
9470,39,260
9471,44,359
9472,114,179
9473,99,121
9474,84,101
9475,101,51
9476,126,99
9477,6,0
9478,11,0
9479,17,0
9480,9,0
9481,655,18
9482,597,5
9483,556,14
9484,16,234
9485,5,82
9486,0,0
9487,0,0
9488,0,5
9489,0,0
9490,0,0
9491,0,182
9492,0,0
9493,4,0
9494,0,0
9495,12,0
9496,0,263
9497,0,151
9498,5,10
9499,10,0
9500,0,0
9501,0,0
9502,0,271
9503,16,257
9504,8,135
9505,4,0
9506,0,0
9507,136,229
9508,243,326
9509,424,326
9510,988,644
9511,563,293
9512,411,621
9513,442,271
9514,343,398
9515,643,375
9516,596,372
9517,236,404
9518,29,135
9519,9,0
9520,7,31
9521,111,0
9522,17,0
9523,45,0
9524,39,0
9525,355,375
9526,20,75
9527,16,0
9528,20,0
9529,27,11
9530,72,0
9531,27,0
9532,9,0
9533,5,5
9534,8,0
9535,72,0
9536,566,352
9537,851,353
9538,462,27
9539,400,0
9540,4,0
9541,53,0
9542,178,0
9543,0,74
9544,0,0
9545,28,5
9546,247,0
9547,297,308
9548,14,4
9549,21,0
9550,227,199
9551,53,85
9552,0,29
9553,253,145
9554,317,182
9555,496,156
9556,313,425
9557,581,147
9558,206,421
9559,0,352
9560,64,178
9561,139,5
9562,103,162
9563,284,97
9564,418,0
9565,274,0
9566,349,78
9567,162,330
9568,93,469
9569,541,272
9570,515,124
9571,216,175
9572,0,467
9573,0,101
9574,0,176
9575,4,352
9576,246,333
9577,161,302
9578,15,522
9579,14,77
9580,0,304
9581,0,6
9582,0,5
9583,0,301
9584,0,5
9585,0,13
9586,19,443
9587,60,83
9588,514,369
9589,581,256
9590,158,79
9591,12,287
9592,0,19
9593,0,0
9594,18,0
9595,0,0
9596,0,0
9597,53,248
9598,29,19
9599,168,22
9600,97,6
9601,447,314
9602,251,82
9603,91,17
9604,138,477
9605,188,207
9606,0,527
9607,0,60
9608,73,94
9609,92,126
9610,190,0
9611,308,528
9612,309,274
9613,412,251
9614,38,537
9615,671,213
9616,416,38
9617,235,402
9618,372,0
9619,155,155
9620,502,33
9621,582,12
9622,85,70
9623,241,28
9624,30,103
9625,416,132
9626,502,475
9627,235,101
9628,247,150
9629,881,803
9630,533,405
9631,636,429
9632,609,183
9633,618,305
9634,340,194
9635,683,326
9636,188,192
9637,254,278
9638,450,247
9639,409,277
9640,423,118
9641,245,171
9642,196,204
9643,215,293
9644,368,212
9645,96,274
9646,334,238
9647,350,284
9648,244,204
9649,388,275
9650,127,178
9651,153,118
9652,237,278
9653,202,151
9654,120,81
9655,168,131
9656,117,113
9657,232,295
9658,270,122
9659,202,209
9660,290,45
9661,133,62
9662,134,55
9663,201,192
9664,226,130
9665,65,95
9666,230,213
9667,5,39
9668,0,245
9669,16,406
9670,20,231
9671,4,100
9672,0,152
